ticket_id,title,description,category,priority,created_at,num_comments,is_reopened,resolution_duration_hours
213,Ticket 213: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2025-05-07 23:52:36.286276,14,False,53.26
214,Ticket 214: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2024-11-16 02:52:36.286285,12,False,14.11
215,Ticket 215: Issue with Software system,Detailed description for Software problem with priority Critical.,Software,Critical,2024-10-31 02:52:36.286295,12,False,38.8
216,Ticket 216: Issue with Network system,Detailed description for Network problem with priority Low.,Network,Low,2024-08-22 23:52:36.286306,1,False,14.5
217,Ticket 217: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2025-01-20 00:52:36.286316,8,True,19.57
218,Ticket 218: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2025-02-01 06:52:36.286326,2,False,60.95
219,Ticket 219: Issue with Other system,Detailed description for Other problem with priority Low.,Other,Low,2025-04-23 08:52:36.286336,0,False,9.39
220,Ticket 220: Issue with Account system,Detailed description for Account problem with priority Medium.,Account,Medium,2025-04-08 07:52:36.286346,0,False,11.42
221,Ticket 221: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2024-09-20 03:52:36.286355,8,False,27.06
222,Ticket 222: Issue with Account system,Detailed description for Account problem with priority Medium.,Account,Medium,2025-03-02 23:52:36.286365,10,True,21.9
223,Ticket 223: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2025-03-22 03:52:36.286374,1,False,67.67
224,Ticket 224: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2025-02-27 15:52:36.286384,15,True,25.24
225,Ticket 225: Issue with Software system,Detailed description for Software problem with priority Critical.,Software,Critical,2025-04-21 03:52:36.286393,4,False,42.16
226,Ticket 226: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2025-04-09 05:52:36.286403,11,False,33.43
227,Ticket 227: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2024-09-10 23:52:36.286412,11,False,45.1
228,Ticket 228: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2025-02-05 01:52:36.286422,1,True,48.93
229,Ticket 229: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2024-12-10 21:52:36.286431,2,False,14.69
230,Ticket 230: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2024-12-01 17:52:36.286440,5,True,23.62
231,Ticket 231: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2025-03-08 19:52:36.286451,15,True,127.01
232,Ticket 232: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2025-02-07 14:52:36.286460,12,True,44.09
233,Ticket 233: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2025-02-12 00:52:36.286470,4,False,22.77
234,Ticket 234: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2024-11-22 15:52:36.286480,14,False,51.54
235,Ticket 235: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2024-08-12 09:52:36.286491,6,False,27.21
236,Ticket 236: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2024-09-16 01:52:36.286502,3,False,43.03
237,Ticket 237: Issue with Network system,Detailed description for Network problem with priority Low.,Network,Low,2024-09-25 20:52:36.286511,12,False,26.15
238,Ticket 238: Issue with Other system,Detailed description for Other problem with priority Medium.,Other,Medium,2024-11-19 02:52:36.286521,2,True,10.51
239,Ticket 239: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2025-04-24 11:52:36.286531,1,False,37.95
240,Ticket 240: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2025-05-18 07:52:36.286541,6,False,47.04
241,Ticket 241: Issue with Software system,Detailed description for Software problem with priority Critical.,Software,Critical,2025-07-10 05:52:36.286550,13,False,72.03
242,Ticket 242: Issue with Account system,Detailed description for Account problem with priority Medium.,Account,Medium,2024-08-04 02:52:36.286561,1,False,13.93
243,Ticket 243: Issue with Account system,Detailed description for Account problem with priority Medium.,Account,Medium,2025-07-23 19:52:36.286572,5,True,23.14
244,Ticket 244: Issue with Account system,Detailed description for Account problem with priority Medium.,Account,Medium,2025-05-03 22:52:36.286581,0,False,11.84
245,Ticket 245: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2025-03-01 09:52:36.286590,13,False,16.2
246,Ticket 246: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2024-11-19 19:52:36.286601,9,False,16.8
247,Ticket 247: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2024-09-11 07:52:36.286611,15,True,32.23
248,Ticket 248: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2025-06-07 23:52:36.286621,3,False,15.9
249,Ticket 249: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2024-08-10 10:52:36.286630,5,False,22.21
250,Ticket 250: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2024-08-03 22:52:36.286640,15,False,89.71
251,Ticket 251: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2024-09-18 10:52:36.286650,13,False,41.02
252,Ticket 252: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2024-11-22 06:52:36.286659,6,False,37.81
253,Ticket 253: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2025-03-23 00:52:36.286669,10,False,54.33
254,Ticket 254: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2025-02-17 05:52:36.286679,2,True,36.1
255,Ticket 255: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2025-05-10 22:52:36.286688,6,False,9.38
256,Ticket 256: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2025-03-27 13:52:36.286698,0,False,50.03
257,Ticket 257: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2024-08-13 14:52:36.286708,8,False,23.33
258,Ticket 258: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2025-03-31 13:52:36.286719,12,False,25.57
259,Ticket 259: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2025-04-11 22:52:36.286729,4,True,40.46
260,Ticket 260: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2025-01-29 10:52:36.286741,10,False,36.87
261,Ticket 261: Issue with Software system,Detailed description for Software problem with priority Critical.,Software,Critical,2025-01-13 15:52:36.286752,14,False,55.09
262,Ticket 262: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2025-04-25 15:52:36.286763,5,False,6.82
263,Ticket 263: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2024-12-24 04:52:36.286773,6,False,20.41
264,Ticket 264: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2025-02-10 22:52:36.286783,1,False,59.21
265,Ticket 265: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2024-08-06 02:52:36.286792,8,False,31.76
266,Ticket 266: Issue with Software system,Detailed description for Software problem with priority Medium.,Software,Medium,2025-06-18 22:52:36.286802,12,True,31.62
267,Ticket 267: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2024-11-09 12:52:36.286811,3,False,17.77
268,Ticket 268: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2025-02-21 18:52:36.286821,10,False,55.42
269,Ticket 269: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2024-12-26 08:52:36.286831,1,True,21.49
270,Ticket 270: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2024-08-25 18:52:36.286842,2,True,59.04
271,Ticket 271: Issue with Network system,Detailed description for Network problem with priority Low.,Network,Low,2025-02-13 10:52:36.286852,11,True,18.32
272,Ticket 272: Issue with Other system,Detailed description for Other problem with priority High.,Other,High,2025-06-09 00:52:36.286862,12,False,18.63
273,Ticket 273: Issue with Other system,Detailed description for Other problem with priority Low.,Other,Low,2024-11-30 18:52:36.286871,12,False,18.54
274,Ticket 274: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2025-03-20 12:52:36.286881,0,True,39.02
275,Ticket 275: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2025-03-15 09:52:36.286890,2,False,44.24
276,Ticket 276: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2025-07-17 07:52:36.286900,13,False,27.63
277,Ticket 277: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2024-10-18 16:52:36.286910,6,False,30.69
278,Ticket 278: Issue with Software system,Detailed description for Software problem with priority Critical.,Software,Critical,2025-05-22 06:52:36.286919,1,False,31.7
279,Ticket 279: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2025-01-19 04:52:36.286929,8,True,42.21
280,Ticket 280: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2025-01-16 22:52:36.286939,15,True,83.08
281,Ticket 281: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2025-07-18 02:52:36.286949,3,False,16.87
282,Ticket 282: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2025-07-11 19:52:36.286959,3,False,24.34
283,Ticket 283: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2024-11-07 07:52:36.286968,0,True,32.14
